concept_id
50
8
30
39
100
65
2
24
60
47
0
15
21
17
5
48
37
7
14
19
11
49
59
4
22
10
42
6
23
51
20
3
31
27
25
18
12
29
1
99
58
230
185
13
35
36
9
28
40
120
26
16
